16,1,65536
0,1
1,0
2,1
3,0
4,0
5,0
6,1
7,1
8,0
9,0
10,0
11,1
12,1
13,1
14,0
15,1
16,1
17,1
18,1
19,1
20,1
21,1
22,1
23,1
24,1
25,0
26,1
27,1
28,1
29,0
30,1
31,1
32,0
33,1
34,0
35,0
36,1
37,0
38,0
39,0
40,0
41,1
42,0
43,0
44,0
45,1
46,1
47,0
48,1
49,0
50,0
51,0
52,1
53,1
54,0
55,1
56,1
57,0
58,0
59,1
60,1
61,1
62,0
63,1
64,1
65,0
66,0
67,1
68,0
69,1
70,1
71,1
72,0
73,0
74,0
75,1
76,1
77,1
78,0
79,1
80,1
81,0
82,0
83,0
84,1
85,1
86,1
87,1
88,1
89,0
90,0
91,1
92,0
93,0
94,1
95,1
96,1
97,0
98,0
99,1
100,0
101,1
102,0
103,0
104,0
105,1
106,0
107,1
108,1
109,0
110,0
111,1
112,1
113,0
114,0
115,1
116,0
117,1
118,1
119,0
120,0
121,1
122,1
123,0
124,0
125,0
126,1
127,0
128,0
129,1
130,1
131,1
132,0
133,1
134,0
135,1
136,0
137,0
138,1
139,0
140,0
141,0
142,0
143,1
144,1
145,0
146,0
147,1
148,0
149,0
150,0
151,0
152,1
153,0
154,0
155,0
156,1
157,1
158,1
159,0
160,1
161,0
162,0
163,0
164,1
165,1
166,0
167,0
168,0
169,1
170,0
171,0
172,1
173,1
174,1
175,1
176,0
177,0
178,1
179,0
180,0
181,0
182,1
183,0
184,0
185,0
186,0
187,0
188,0
189,0
190,0
191,0
192,1
193,0
194,0
195,0
196,0
197,0
198,0
199,0
200,0
201,0
202,0
203,0
204,1
205,0
206,1
207,0
208,0
209,1
210,1
211,1
212,0
213,0
214,1
215,0
216,0
217,0
218,0
219,1
220,0
221,0
222,0
223,0
224,1
225,0
226,1
227,0
228,0
229,0
230,0
231,1
232,1
233,0
234,0
235,1
236,1
237,1
238,0
239,0
240,1
241,0
242,0
243,1
244,1
245,0
246,1
247,1
248,1
249,1
250,0
251,1
252,0
253,1
254,1
255,1
256,1
257,1
258,0
259,1
260,1
261,0
262,1
263,0
264,0
265,1
266,0
267,1
268,0
269,1
270,1
271,0
272,1
273,0
274,0
275,0
276,0
277,0
278,1
279,1
280,0
281,1
282,1
283,0
284,0
285,0
286,1
287,0
288,0
289,1
290,1
291,0
292,1
293,1
294,1
295,1
296,1
297,0
298,1
299,0
300,1
301,1
302,0
303,1
304,1
305,0
306,0
307,1
308,0
309,1
310,0
311,1
312,1
313,0
314,0
315,0
316,1
317,0
318,0
319,1
320,0
321,1
322,0
323,1
324,0
325,0
326,0
327,1
328,1
329,1
330,1
331,0
332,0
333,0
334,0
335,1
336,1
337,0
338,1
339,1
340,0
341,1
342,0
343,1
344,1
345,1
346,1
347,1
348,1
349,0
350,0
351,1
352,1
353,1
354,0
355,0
356,0
357,1
358,1
359,1
360,1
361,0
362,1
363,1
364,0
365,0
366,0
367,0
368,1
369,0
370,0
371,1
372,0
373,1
374,1
375,0
376,0
377,1
378,1
379,1
380,1
381,1
382,0
383,0
384,1
385,0
386,0
387,1
388,0
389,0
390,0
391,1
392,0
393,0
394,0
395,1
396,0
397,0
398,1
399,0
400,0
401,0
402,0
403,0
404,0
405,0
406,0
407,0
408,0
409,0
410,1
411,1
412,1
413,1
414,1
415,0
416,0
417,1
418,0
419,0
420,1
421,1
422,1
423,0
424,0
425,0
426,0
427,1
428,1
429,0
430,1
431,0
432,0
433,1
434,1
435,1
436,1
437,1
438,0
439,1
440,0
441,0
442,0
443,1
444,0
445,1
446,1
447,0
448,1
449,1
450,0
451,1
452,0
453,1
454,1
455,1
456,0
457,1
458,0
459,0
460,0
461,1
462,1
463,1
464,0
465,0
466,1
467,1
468,1
469,1
470,1
471,0
472,0
473,1
474,1
475,0
476,1
477,0
478,1
479,1
480,1
481,0
482,0
483,1
484,0
485,0
486,1
487,0
488,1
489,1
490,0
491,0
492,0
493,1
494,0
495,1
496,0
497,0
498,0
499,1
500,0
501,1
502,1
503,0
504,1
505,1
506,1
507,0
508,0
509,0
510,1
511,0
512,1
513,0
514,1
515,1
516,1
517,1
518,0
519,0
520,1
521,1
522,0
523,0
524,0
525,1
526,0
527,1
528,0
529,0
530,0
531,1
532,1
533,1
534,0
535,0
536,0
537,0
538,0
539,1
540,1
541,1
542,1
543,0
544,1
545,0
546,0
547,1
548,1
549,0
550,1
551,0
552,1
553,0
554,1
555,1
556,0
557,1
558,0
559,1
560,1
561,0
562,0
563,1
564,0
565,0
566,0
567,1
568,0
569,0
570,1
571,0
572,0
573,0
574,1
575,0
576,0
577,1
578,0
579,1
580,0
581,0
582,1
583,1
584,0
585,0
586,1
587,1
588,0
589,1
590,1
591,1
592,1
593,1
594,1
595,0
596,0
597,1
598,0
599,0
600,1
601,0
602,1
603,0
604,1
605,1
606,0
607,1
608,0
609,1
610,0
611,0
612,1
613,1
614,0
615,1
616,0
617,1
618,0
619,0
620,0
621,0
622,0
623,0
624,1
625,0
626,0
627,1
628,0
629,0
630,1
631,1
632,1
633,0
634,0
635,0
636,1
637,0
638,1
639,1
640,0
641,1
642,1
643,0
644,0
645,0
646,1
647,0
648,0
649,0
650,1
651,1
652,1
653,0
654,0
655,0
656,0
657,0
658,1
659,0
660,1
661,1
662,0
663,0
664,1
665,1
666,0
667,0
668,1
669,0
670,1
671,1
672,1
673,1
674,1
675,0
676,1
677,0
678,1
679,1
680,1
681,1
682,1
683,1
684,0
685,1
686,0
687,1
688,0
689,0
690,1
691,0
692,0
693,1
694,1
695,1
696,0
697,0
698,1
699,0
700,0
701,0
702,1
703,1
704,1
705,1
706,0
707,1
708,1
709,0
710,1
711,1
712,0
713,1
714,1
715,1
716,1
717,1
718,0
719,1
720,1
721,1
722,0
723,1
724,1
725,1
726,1
727,0
728,1
729,0
730,0
731,0
732,0
733,0
734,0
735,0
736,0
737,0
738,0
739,0
740,0
741,1
742,0
743,0
744,1
745,0
746,1
747,1
748,1
749,0
750,0
751,0
752,1
753,0
754,0
755,0
756,0
757,0
758,0
759,1
760,0
761,0
762,0
763,0
764,1
765,1
766,0
767,0
768,0
769,1
770,0
771,1
772,1
773,1
774,0
775,0
776,1
777,1
778,1
779,0
780,0
781,0
782,1
783,0
784,1
785,0
786,1
787,1
788,0
789,1
790,1
791,0
792,1
793,0
794,1
795,1
796,1
797,1
798,1
799,0
800,0
801,1
802,0
803,0
804,0
805,0
806,1
807,1
808,1
809,1
810,1
811,1
812,1
813,1
814,0
815,1
816,1
817,0
818,0
819,1
820,0
821,0
822,0
823,0
824,1
825,1
826,0
827,1
828,1
829,1
830,1
831,1
832,0
833,1
834,1
835,1
836,0
837,1
838,0
839,0
840,0
841,1
842,1
843,1
844,0
845,1
846,1
847,0
848,0
849,1
850,0
851,0
852,0
853,0
854,1
855,0
856,0
857,1
858,1
859,0
860,0
861,0
862,0
863,1
864,0
865,0
866,0
867,0
868,1
869,1
870,1
871,1
872,1
873,1
874,1
875,1
876,1
877,1
878,0
879,0
880,0
881,0
882,0
883,1
884,1
885,0
886,1
887,0
888,0
889,0
890,1
891,1
892,1
893,1
894,1
895,1
896,0
897,0
898,0
899,0
900,1
901,1
902,0
903,0
904,1
905,1
906,1
907,0
908,1
909,0
910,0
911,0
912,0
913,1
914,0
915,1
916,0
917,1
918,0
919,0
920,0
921,1
922,0
923,0
924,0
925,1
926,0
927,0
928,1
929,0
930,0
931,0
932,0
933,1
934,0
935,0
936,0
937,0
938,1
939,1
940,0
941,0
942,1
943,1
944,1
945,1
946,0
947,1
948,1
949,1
950,0
951,0
952,1
953,0
954,0
955,1
956,1
957,0
958,0
959,1
960,0
961,0
962,0
963,1
964,1
965,0
966,1
967,0
968,1
969,0
970,0
971,0
972,0
973,1
974,0
975,0
976,0
977,1
978,0
979,0
980,0
981,0
982,1
983,1
984,1
985,1
986,0
987,1
988,1
989,1
990,1
991,0
992,1
993,1
994,0
995,0
996,0
997,1
998,0
999,1
1000,1
1001,1
1002,0
1003,1
1004,1
1005,0
1006,1
1007,0
1008,1
1009,0
1010,0
1011,0
1012,0
1013,0
1014,0
1015,0
1016,1
1017,0
1018,0
1019,0
1020,1
1021,0
1022,0
1023,1
1024,1
1025,0
1026,0
1027,0
1028,1
1029,1
1030,0
1031,0
1032,0
1033,1
1034,1
1035,0
1036,1
1037,0
1038,1
1039,1
1040,0
1041,1
1042,0
1043,0
1044,1
1045,0
1046,0
1047,0
1048,0
1049,1
1050,0
1051,1
1052,0
1053,0
1054,0
1055,1
1056,1
1057,0
1058,0
1059,0
1060,1
1061,1
1062,0
1063,1
1064,1
1065,0
1066,0
1067,1
1068,0
1069,1
1070,1
1071,0
1072,1
1073,1
1074,1
1075,0
1076,1
1077,0
1078,1
1079,1
1080,1
1081,1
1082,0
1083,1
1084,0
1085,0
1086,0
1087,1
1088,1
1089,0
1090,1
1091,0
1092,1
1093,0
1094,0
1095,0
1096,1
1097,0
1098,0
1099,0
1100,1
1101,0
1102,1
1103,0
1104,1
1105,1
1106,0
1107,1
1108,1
1109,0
1110,0
1111,1
1112,1
1113,1
1114,1
1115,1
1116,0
1117,1
1118,0
1119,1
1120,1
1121,0
1122,1
1123,0
1124,1
1125,0
1126,1
1127,0
1128,0
1129,0
1130,0
1131,0
1132,0
1133,1
1134,1
1135,1
1136,1
1137,0
1138,0
1139,0
1140,1
1141,1
1142,0
1143,0
1144,0
1145,1
1146,1
1147,1
1148,0
1149,1
1150,0
1151,0
1152,1
1153,0
1154,0
1155,0
1156,1
1157,1
1158,0
1159,1
1160,0
1161,1
1162,1
1163,0
1164,0
1165,1
1166,1
1167,1
1168,1
1169,0
1170,0
1171,1
1172,0
1173,0
1174,0
1175,1
1176,1
1177,0
1178,0
1179,0
1180,0
1181,1
1182,1
1183,0
1184,0
1185,0
1186,0
1187,1
1188,0
1189,0
1190,0
1191,0
1192,0
1193,0
1194,1
1195,0
1196,0
1197,0
1198,1
1199,0
1200,0
1201,1
1202,0
1203,0
1204,0
1205,0
1206,0
1207,1
1208,1
1209,0
1210,0
1211,0
1212,1
1213,1
1214,1
1215,0
1216,0
1217,1
1218,1
1219,0
1220,0
1221,0
1222,0
1223,0
1224,1
1225,0
1226,1
1227,0
1228,1
1229,0
