8,1,256
0,1
1,0
2,1
3,0
4,1
5,0
6,1
7,0
8,1
9,0
10,1
11,0
12,1
13,0
14,1
15,0
16,0
17,1
18,0
19,1
20,0
21,1
22,0
23,1
24,0
25,1
26,0
27,1
28,0
29,1
30,0
31,1
32,0
33,1
34,0
35,1
36,0
37,1
38,0
39,1
40,0
41,1
42,0
43,1
44,0
45,1
46,0
47,1
48,1
49,0
50,1
51,0
52,1
53,0
54,1
55,0
56,1
57,0
58,1
59,0
60,1
61,0
62,1
63,0
64,0
65,1
66,0
67,1
68,0
69,1
70,0
71,1
72,0
73,1
74,0
75,1
76,0
77,1
78,0
79,1
80,1
81,0
82,1
83,0
84,1
85,0
86,1
87,0
88,1
89,0
90,1
91,0
92,1
93,0
94,1
95,0
96,1
97,0
98,1
99,0
100,1
101,0
102,1
103,0
104,1
105,0
106,1
107,0
108,1
109,0
110,1
111,0
112,0
113,1
114,0
115,1
116,0
117,1
118,0
119,1
120,0
121,1
122,0
123,1
124,0
125,1
126,0
127,1
128,1
129,0
130,1
131,0
132,1
133,0
134,1
135,0
136,1
137,0
138,1
139,0
140,1
141,0
142,1
143,0
144,0
145,1
146,0
147,1
148,0
149,1
150,0
151,1
152,0
153,1
154,0
155,1
156,0
157,1
158,0
159,1
160,0
161,1
162,0
163,1
164,0
165,1
166,0
167,1
168,0
169,1
170,0
171,1
172,0
173,1
174,0
175,1
176,1
177,0
178,1
179,0
180,1
181,0
182,1
183,0
184,1
185,0
186,1
187,0
188,1
189,0
190,1
191,0
192,0
193,1
194,0
195,1
196,0
197,1
198,0
199,1
200,0
201,1
202,0
203,1
204,0
205,1
206,0
207,1
208,1
209,0
210,1
211,0
212,1
213,0
214,1
215,0
216,1
217,0
218,1
219,0
220,1
221,0
222,1
223,0
224,1
225,0
226,1
227,0
228,1
229,0
230,1
231,0
232,1
233,0
234,1
235,0
236,1
237,0
238,1
239,0
240,0
241,1
242,0
243,1
244,0
245,1
246,0
247,1
248,0
249,1
250,0
251,1
252,0
253,1
254,0
255,1
